County Code,District Code,Subgroup ID,Test Id,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met
10,62109,1,2,2579.8666666666663,1183.0,1183.0,342.0,338.0,338.0,172.0,74.0,246.0,72.0,20.0
10,62117,1,2,2548.6428571428573,177888.0,177856.0,45244.0,44472.0,44464.0,12513.0,12648.0,25161.0,11488.0,7822.0
10,62117,1,1,2561.2999999999997,178136.0,178096.0,45248.0,44534.0,44524.0,15319.0,15717.0,31037.0,8145.0,5352.0
10,62125,1,2,2437.542857142857,18776.0,18760.0,4772.0,4694.0,4690.0,124.0,528.0,652.0,1152.0,2889.0
10,62125,1,1,2455.9,18488.0,18472.0,4774.0,4622.0,4618.0,320.0,881.0,1202.0,1112.0,2310.0
10,62158,1,1,2501.9285714285716,11264.0,11264.0,2846.0,2816.0,2816.0,426.0,760.0,1186.0,814.0,816.0
10,62158,1,2,2482.5142857142855,11280.0,11280.0,2846.0,2820.0,2820.0,300.0,526.0,826.0,852.0,1142.0
10,62166,1,2,2462.1142857142854,290816.0,289960.0,75020.0,72704.0,72490.0,6047.0,11501.0,17551.0,19658.0,35499.0
10,62166,1,1,2474.371428571429,291664.0,291024.0,75018.0,72916.0,72756.0,7570.0,16958.0,24527.0,17989.0,30399.0
10,62240,1,2,2493.0000000000005,10255.0,10248.0,2982.0,2930.0,2928.0,462.0,654.0,1116.0,926.0,886.0
10,62240,1,1,2502.7833333333333,10269.0,10262.0,2982.0,2934.0,2932.0,498.0,910.0,1408.0,812.0,712.0
10,62257,1,2,2585.2,636.0,636.0,646.0,636.0,636.0,74.0,168.0,242.0,166.0,228.0
10,62257,1,1,2628.3,634.0,632.0,646.0,634.0,632.0,204.0,240.0,446.0,134.0,54.0
10,62265,1,1,2510.4285714285716,41896.0,41896.0,10606.0,10474.0,10474.0,1696.0,3270.0,4966.0,2682.0,2826.0
10,62265,1,2,2492.785714285714,42088.0,42080.0,10602.0,10522.0,10520.0,1248.0,2180.0,3429.0,3142.0,3951.0
10,62281,1,2,2456.2714285714283,2704.0,2704.0,714.0,676.0,676.0,30.0,104.0,134.0,200.0,342.0
10,62281,1,1,2467.4714285714285,2792.0,2792.0,714.0,698.0,698.0,40.0,164.0,204.0,172.0,322.0
10,62323,1,2,2483.416666666667,770.0,770.0,220.0,220.0,220.0,16.0,44.0,60.0,90.0,70.0
10,62323,1,1,2463.816666666667,770.0,770.0,220.0,220.0,220.0,12.0,50.0,62.0,74.0,84.0
10,62331,1,1,2463.883333333333,1330.0,1330.0,388.0,380.0,380.0,18.0,96.0,114.0,98.0,168.0
10,62331,1,2,2453.7666666666664,1316.0,1316.0,388.0,376.0,376.0,8.0,72.0,80.0,120.0,176.0
10,62356,1,1,2466.7166666666667,1757.0,1757.0,502.0,502.0,502.0,48.0,92.0,140.0,146.0,216.0
10,62356,1,2,2454.7500000000005,1757.0,1757.0,502.0,502.0,502.0,30.0,80.0,110.0,148.0,244.0
10,62364,1,2,2433.5571428571425,14480.0,14480.0,3698.0,3620.0,3620.0,114.0,416.0,530.0,830.0,2260.0
10,62364,1,1,2448.8857142857146,14456.0,14440.0,3698.0,3614.0,3610.0,194.0,638.0,833.0,915.0,1867.0
10,62372,1,2,2448.35,413.0,413.0,84.0,83.0,83.0,9.0,16.0,25.0,31.0,27.0
10,62372,1,1,2462.4,413.0,413.0,84.0,83.0,83.0,6.0,32.0,38.0,27.0,18.0
10,62380,1,2,2435.4833333333336,1169.0,1169.0,334.0,334.0,334.0,8.0,42.0,50.0,88.0,196.0
10,62380,1,1,2420.7833333333333,1169.0,1169.0,334.0,334.0,334.0,4.0,48.0,52.0,78.0,204.0
10,62414,1,2,2508.8857142857146,50504.0,50488.0,12784.0,12626.0,12622.0,1974.0,3028.0,5003.0,3761.0,3861.0
10,62414,1,1,2512.542857142857,50424.0,50408.0,12784.0,12606.0,12602.0,2228.0,3868.0,6098.0,3262.0,3244.0
10,62430,1,2,2468.6857142857143,27216.0,27040.0,6944.0,6804.0,6760.0,410.0,1077.0,1488.0,2184.0,3131.0
10,62430,1,1,2494.285714285714,27296.0,27256.0,6944.0,6824.0,6814.0,813.0,2019.0,2831.0,1799.0,2191.0
10,62513,1,1,2456.883333333333,1960.0,1960.0,568.0,560.0,560.0,44.0,110.0,154.0,134.0,272.0
10,62513,1,2,2472.383333333333,1960.0,1960.0,566.0,560.0,560.0,64.0,98.0,162.0,162.0,236.0
10,62539,1,2,2436.585714285714,2976.0,2976.0,814.0,744.0,744.0,10.0,76.0,86.0,186.0,472.0
10,62539,1,1,2454.7285714285717,3088.0,3088.0,814.0,772.0,772.0,32.0,162.0,194.0,226.0,352.0
10,62547,1,1,2434.6333333333337,959.0,959.0,278.0,274.0,274.0,6.0,50.0,56.0,68.0,150.0
10,62547,1,2,2433.3999999999996,959.0,959.0,278.0,274.0,274.0,2.0,24.0,26.0,92.0,156.0
11,62554,1,2,2500.8833333333337,952.0,952.0,276.0,272.0,272.0,48.0,72.0,120.0,74.0,78.0
11,62554,1,1,2485.9666666666667,952.0,952.0,276.0,272.0,272.0,30.0,92.0,122.0,58.0,92.0
11,62596,1,2,2522.183333333333,763.0,763.0,220.0,218.0,218.0,48.0,52.0,100.0,60.0,58.0
11,62596,1,1,2509.5,770.0,770.0,220.0,220.0,220.0,42.0,64.0,106.0,56.0,58.0
11,62638,1,2,2521.3333333333335,903.0,903.0,264.0,258.0,258.0,42.0,82.0,124.0,92.0,42.0
11,62638,1,1,2500.8666666666663,903.0,903.0,264.0,258.0,258.0,34.0,92.0,126.0,76.0,56.0
11,62646,1,2,2513.2833333333333,832.0,832.0,203.0,199.0,199.0,26.0,43.0,69.0,60.0,70.0
11,62646,1,1,2511.15,824.0,824.0,201.0,197.0,197.0,23.0,59.0,82.0,56.0,59.0
11,62661,1,1,2468.9285714285716,5808.0,5808.0,1514.0,1452.0,1452.0,96.0,290.0,386.0,480.0,586.0
11,62661,1,2,2462.8142857142857,5808.0,5800.0,1518.0,1452.0,1450.0,78.0,228.0,306.0,392.0,754.0
12,62679,1,2,2507.4333333333334,2373.0,2366.0,704.0,678.0,676.0,122.0,150.0,272.0,226.0,178.0
12,62679,1,1,2514.8666666666663,2380.0,2380.0,704.0,680.0,680.0,162.0,192.0,354.0,186.0,140.0
12,62687,1,1,2596.0,736.0,736.0,782.0,736.0,736.0,218.0,222.0,440.0,120.0,176.0
12,62687,1,2,2568.6,734.0,734.0,782.0,734.0,734.0,124.0,136.0,260.0,154.0,320.0
12,62703,1,1,2459.616666666667,742.0,742.0,218.0,212.0,212.0,22.0,46.0,68.0,64.0,80.0
12,62703,1,2,2456.7499999999995,756.0,756.0,218.0,216.0,216.0,14.0,32.0,46.0,74.0,96.0
12,62737,1,2,2484.22,539.0,539.0,156.0,146.0,146.0,9.0,40.0,49.0,57.0,40.0
12,62737,1,1,2480.7599999999998,539.0,539.0,154.0,146.0,146.0,13.0,49.0,62.0,42.0,42.0
12,62745,1,2,2481.325,1670.0,1670.0,688.0,668.0,668.0,108.0,176.0,284.0,230.0,154.0
12,62745,1,1,2479.275,1680.0,1680.0,688.0,672.0,672.0,138.0,200.0,338.0,164.0,170.0
12,62794,1,1,2556.2833333333333,630.0,630.0,196.0,180.0,180.0,56.0,74.0,130.0,44.0,6.0
12,62794,1,2,2529.25,630.0,630.0,196.0,180.0,180.0,34.0,54.0,88.0,76.0,16.0
12,62810,1,1,2598.0,468.0,468.0,494.0,468.0,468.0,102.0,174.0,276.0,116.0,76.0
12,62810,1,2,2549.4,462.0,462.0,494.0,462.0,462.0,24.0,84.0,108.0,134.0,220.0
12,62828,1,2,2541.733333333333,1470.0,1470.0,422.0,420.0,420.0,108.0,132.0,240.0,130.0,50.0
12,62828,1,1,2542.2166666666667,1477.0,1477.0,424.0,422.0,422.0,120.0,158.0,278.0,98.0,46.0
12,62836,1,2,2472.8,200.0,200.0,63.0,63.0,63.0,16.0,18.0,34.0,12.0,17.0
12,62836,1,1,2477.2,200.0,200.0,63.0,63.0,63.0,17.0,18.0,35.0,13.0,15.0
12,62885,1,1,2530.2833333333333,882.0,882.0,254.0,252.0,252.0,52.0,116.0,168.0,42.0,42.0
12,62885,1,2,2527.766666666667,882.0,882.0,254.0,252.0,252.0,46.0,90.0,136.0,64.0,52.0
12,62893,1,1,2554.083333333333,2107.0,2107.0,616.0,602.0,602.0,228.0,206.0,434.0,112.0,56.0
12,62893,1,2,2559.4166666666665,2107.0,2107.0,616.0,602.0,602.0,242.0,170.0,412.0,134.0,56.0
12,62901,1,1,2426.128571428572,4024.0,4000.0,1098.0,1006.0,1000.0,34.0,136.0,171.0,185.0,651.0
12,62901,1,2,2415.657142857143,4008.0,4000.0,1098.0,1002.0,1000.0,22.0,90.0,112.0,190.0,700.0
12,62927,1,2,2378.2,406.0,399.0,103.0,97.0,95.0,0.0,3.0,3.0,28.0,66.0
12,62927,1,1,2386.9666666666667,399.0,392.0,103.0,96.0,94.0,4.0,8.0,12.0,19.0,65.0
12,62950,1,2,2479.9666666666667,5103.0,5103.0,1486.0,1458.0,1458.0,210.0,286.0,496.0,450.0,512.0
12,62950,1,1,2478.4500000000003,5089.0,5068.0,1486.0,1454.0,1448.0,206.0,353.0,560.0,379.0,513.0
12,62976,1,1,2498.25,2401.0,2401.0,702.0,686.0,686.0,100.0,232.0,332.0,166.0,188.0
12,62976,1,2,2509.3166666666666,2401.0,2401.0,700.0,686.0,686.0,110.0,198.0,308.0,210.0,168.0
12,63008,1,2,2453.8333333333335,1498.0,1498.0,438.0,428.0,428.0,18.0,56.0,74.0,150.0,204.0
12,63008,1,1,2446.2666666666664,1498.0,1498.0,438.0,428.0,428.0,12.0,58.0,70.0,132.0,226.0
12,63024,1,2,2493.5,987.0,987.0,290.0,282.0,282.0,34.0,72.0,106.0,90.0,86.0
12,63024,1,1,2484.0499999999997,994.0,994.0,290.0,284.0,284.0,22.0,90.0,112.0,80.0,92.0
12,63032,1,2,2479.1333333333337,2044.0,2044.0,600.0,584.0,584.0,52.0,124.0,176.0,166.0,242.0
12,63032,1,1,2497.85,2044.0,2044.0,598.0,584.0,584.0,92.0,178.0,270.0,116.0,198.0
12,63040,1,2,2494.8142857142857,3200.0,3192.0,846.0,800.0,798.0,90.0,158.0,248.0,274.0,276.0
12,63040,1,1,2490.585714285714,3224.0,3216.0,846.0,806.0,804.0,96.0,212.0,308.0,232.0,264.0
12,63057,1,2,2516.75,896.0,896.0,266.0,256.0,256.0,46.0,64.0,110.0,104.0,42.0
12,63057,1,1,2502.7833333333333,910.0,903.0,266.0,260.0,258.0,50.0,70.0,121.0,82.0,56.0
13,63073,1,2,2466.383333333333,17486.0,17486.0,5016.0,4996.0,4996.0,382.0,874.0,1256.0,1612.0,2128.0
13,63073,1,1,2477.9333333333334,17283.0,17283.0,5016.0,4938.0,4938.0,472.0,1282.0,1754.0,1492.0,1692.0
13,63081,1,2,2534.7,880.0,880.0,898.0,880.0,880.0,58.0,154.0,212.0,230.0,438.0
13,63081,1,1,2589.6,872.0,872.0,898.0,872.0,872.0,176.0,316.0,492.0,194.0,186.0
13,63099,1,2,2454.1,38672.0,38672.0,9958.0,9668.0,9668.0,502.0,1290.0,1792.0,2682.0,5194.0
13,63099,1,1,2458.128571428572,37400.0,37376.0,9958.0,9350.0,9344.0,712.0,1887.0,2600.0,2345.0,4404.0
13,63107,1,2,2482.7714285714283,4832.0,4832.0,1216.0,1208.0,1208.0,122.0,198.0,320.0,368.0,520.0
13,63107,1,1,2507.7000000000003,4776.0,4776.0,1216.0,1194.0,1194.0,182.0,340.0,522.0,328.0,344.0
13,63115,1,2,2548.2,2724.0,2724.0,1873.0,1815.0,1815.0,114.0,357.0,471.0,428.0,916.0
13,63115,1,1,2603.8,2748.0,2724.0,1871.0,1831.0,1815.0,457.0,656.0,1113.0,460.0,258.0
13,63123,1,2,2477.4166666666665,22239.0,22141.0,6472.0,6354.0,6326.0,691.0,1278.0,1969.0,2052.0,2334.0
13,63123,1,1,2482.9999999999995,21966.0,21924.0,6474.0,6276.0,6264.0,761.0,1805.0,2565.0,1641.0,2067.0
13,63131,1,2,2506.6666666666665,5439.0,5369.0,1558.0,1554.0,1534.0,228.0,470.0,698.0,492.0,361.0
13,63131,1,1,2513.8666666666663,5362.0,5362.0,1558.0,1532.0,1532.0,292.0,564.0,856.0,364.0,312.0
13,63149,1,2,2509.9714285714285,6608.0,6600.0,1670.0,1652.0,1650.0,250.0,392.0,642.0,532.0,476.0
13,63149,1,1,2518.5142857142855,6480.0,6472.0,1670.0,1620.0,1618.0,288.0,542.0,832.0,410.0,378.0
13,63164,1,2,2517.7285714285717,17296.0,17296.0,4348.0,4324.0,4324.0,622.0,1094.0,1716.0,1634.0,974.0
13,63164,1,1,2525.957142857143,17248.0,17248.0,4344.0,4312.0,4312.0,724.0,1610.0,2334.0,1178.0,800.0
13,63172,1,2,2536.866666666667,616.0,616.0,186.0,176.0,176.0,44.0,56.0,100.0,56.0,20.0
13,63172,1,1,2520.616666666667,616.0,616.0,186.0,176.0,176.0,30.0,70.0,100.0,52.0,24.0
13,63180,1,2,2541.633333333333,6335.0,6335.0,1818.0,1810.0,1810.0,488.0,606.0,1094.0,506.0,210.0
13,63180,1,1,2531.7000000000003,6244.0,6244.0,1818.0,1784.0,1784.0,418.0,726.0,1144.0,404.0,236.0
13,63198,1,2,2465.8333333333335,2261.0,2261.0,674.0,646.0,646.0,66.0,108.0,174.0,186.0,286.0
13,63198,1,1,2462.9,2226.0,2226.0,674.0,636.0,636.0,58.0,152.0,210.0,154.0,272.0
13,63206,1,1,2490.7666666666664,427.0,427.0,100.0,100.0,100.0,19.0,38.0,57.0,29.0,14.0
13,63206,1,2,2474.9666666666667,427.0,427.0,100.0,100.0,100.0,9.0,29.0,38.0,35.0,27.0
13,63214,1,2,2433.714285714286,3072.0,3072.0,808.0,768.0,768.0,22.0,74.0,96.0,178.0,494.0
13,63214,1,1,2452.1571428571433,3064.0,3056.0,808.0,766.0,764.0,36.0,130.0,166.0,218.0,381.0
13,63222,1,1,2471.75,1407.0,1407.0,410.0,402.0,402.0,38.0,112.0,150.0,100.0,152.0
13,63222,1,2,2481.5333333333333,1414.0,1414.0,410.0,404.0,404.0,52.0,84.0,136.0,130.0,138.0
13,63230,1,1,2452.6,1701.0,1701.0,504.0,486.0,486.0,18.0,102.0,120.0,138.0,228.0
13,63230,1,2,2458.5,1736.0,1736.0,504.0,496.0,496.0,16.0,98.0,114.0,168.0,214.0
14,63248,1,2,2452.02,704.0,704.0,170.0,156.0,156.0,8.0,25.0,33.0,50.0,73.0
14,63248,1,1,2435.46,712.0,712.0,170.0,158.0,158.0,4.0,30.0,34.0,51.0,73.0
14,63289,1,2,2496.3428571428567,1264.0,1264.0,326.0,316.0,316.0,22.0,76.0,98.0,116.0,102.0
14,63289,1,1,2492.2000000000003,1272.0,1272.0,326.0,318.0,318.0,26.0,88.0,114.0,102.0,102.0
14,63297,1,1,2388.2,456.0,456.0,69.0,68.0,68.0,8.0,11.0,19.0,23.0,26.0
14,63297,1,2,2428.3,456.0,456.0,69.0,68.0,68.0,6.0,9.0,15.0,25.0,28.0
14,63305,1,2,2519.525,588.0,588.0,157.0,150.0,150.0,54.0,39.0,93.0,39.0,18.0
14,63305,1,1,2503.1499999999996,588.0,588.0,157.0,150.0,150.0,54.0,33.0,87.0,38.0,25.0
15,63313,1,2,2448.85,13608.0,13608.0,3910.0,3888.0,3888.0,276.0,552.0,828.0,1074.0,1986.0
15,63313,1,1,2456.65,13636.0,13629.0,3914.0,3896.0,3894.0,260.0,862.0,1122.0,976.0,1796.0
15,63321,1,2,2452.4666666666667,132993.0,132818.0,38880.0,37998.0,37948.0,3213.0,5734.0,8948.0,10373.0,18676.0
15,63321,1,1,2464.2,133511.0,133077.0,38902.0,38146.0,38022.0,4119.0,8706.0,12823.0,9504.0,15819.0
15,63339,1,2,2451.0,7994.0,7987.0,2314.0,2284.0,2282.0,106.0,346.0,452.0,738.0,1092.0
15,63339,1,1,2462.3333333333335,7994.0,7994.0,2310.0,2284.0,2284.0,188.0,530.0,718.0,566.0,1000.0
15,63362,1,2,2481.4666666666667,80948.0,80941.0,23398.0,23128.0,23126.0,2956.0,4546.0,7502.0,7006.0,8619.0
15,63362,1,1,2503.4666666666667,80885.0,80836.0,23392.0,23110.0,23096.0,4187.0,7268.0,11457.0,5797.0,5856.0
15,63370,1,2,2441.016666666667,1680.0,1680.0,494.0,480.0,480.0,14.0,50.0,64.0,174.0,242.0
15,63370,1,1,2451.7999999999997,1687.0,1687.0,492.0,482.0,482.0,30.0,76.0,106.0,154.0,222.0
15,63404,1,2,2458.2,33817.0,33817.0,9706.0,9662.0,9662.0,790.0,1496.0,2286.0,2678.0,4698.0
15,63404,1,1,2473.016666666667,33572.0,33565.0,9700.0,9592.0,9590.0,1050.0,2442.0,3492.0,2388.0,3711.0
15,63412,1,2,2568.1,1984.0,1984.0,1994.0,1984.0,1984.0,236.0,374.0,610.0,528.0,846.0
15,63412,1,1,2615.4,1984.0,1982.0,1994.0,1984.0,1982.0,562.0,736.0,1300.0,424.0,260.0
15,63420,1,2,2429.633333333333,1043.0,1043.0,298.0,298.0,298.0,2.0,38.0,40.0,66.0,192.0
15,63420,1,1,2446.883333333333,1036.0,1036.0,298.0,296.0,296.0,12.0,64.0,76.0,80.0,140.0
15,63438,1,1,2461.5,4830.0,4823.0,1404.0,1380.0,1378.0,112.0,336.0,448.0,356.0,575.0
15,63438,1,2,2461.316666666667,4816.0,4816.0,1404.0,1376.0,1376.0,140.0,234.0,374.0,350.0,652.0
15,63446,1,2,2449.2999999999997,868.0,868.0,248.0,248.0,248.0,16.0,28.0,44.0,78.0,126.0
15,63446,1,1,2455.2333333333336,861.0,861.0,248.0,246.0,246.0,12.0,66.0,78.0,58.0,110.0
15,63461,1,2,2435.883333333333,12159.0,12145.0,3508.0,3474.0,3470.0,172.0,420.0,592.0,891.0,1990.0
15,63461,1,1,2448.8999999999996,12166.0,12159.0,3508.0,3476.0,3474.0,210.0,718.0,928.0,914.0,1633.0
15,63479,1,2,2517.0833333333335,14840.0,14840.0,4262.0,4240.0,4240.0,940.0,1100.0,2040.0,1260.0,940.0
15,63479,1,1,2521.7000000000003,14798.0,14798.0,4262.0,4228.0,4228.0,1006.0,1452.0,2458.0,962.0,808.0
15,63487,1,2,2502.6,651.0,651.0,186.0,186.0,186.0,38.0,38.0,76.0,56.0,54.0
15,63487,1,1,2494.416666666667,637.0,637.0,186.0,182.0,182.0,24.0,58.0,82.0,58.0,42.0
15,63503,1,2,2481.0166666666664,42133.0,42105.0,12126.0,12038.0,12030.0,1304.0,2599.0,3905.0,3905.0,4227.0
15,63503,1,1,2488.3333333333335,41951.0,41909.0,12134.0,11986.0,11974.0,1557.0,3510.0,5066.0,3381.0,3538.0
15,63529,1,2,2528.2,17838.0,17688.0,18526.0,17838.0,17688.0,1064.0,2744.0,3806.0,4184.0,9848.0
15,63529,1,1,2576.3,17884.0,17766.0,18526.0,17884.0,17766.0,3406.0,5776.0,9180.0,4402.0,4302.0
15,63545,1,2,2448.883333333333,3997.0,3997.0,1166.0,1142.0,1142.0,68.0,174.0,242.0,324.0,576.0
15,63545,1,1,2462.2000000000003,3997.0,3997.0,1168.0,1142.0,1142.0,114.0,232.0,346.0,344.0,452.0
15,63552,1,2,2466.6333333333337,6426.0,6426.0,1858.0,1836.0,1836.0,136.0,350.0,486.0,590.0,760.0
15,63552,1,1,2493.4166666666665,6426.0,6426.0,1860.0,1836.0,1836.0,300.0,506.0,806.0,506.0,524.0
15,63560,1,2,2446.2666666666664,13433.0,13377.0,3880.0,3838.0,3822.0,214.0,544.0,759.0,1109.0,1970.0
15,63560,1,1,2452.9666666666667,13328.0,13321.0,3874.0,3808.0,3806.0,234.0,820.0,1054.0,974.0,1779.0
15,63578,1,2,2446.6333333333337,15323.0,15316.0,4408.0,4378.0,4376.0,302.0,706.0,1008.0,1156.0,2214.0
15,63578,1,1,2455.4,15288.0,15288.0,4410.0,4368.0,4368.0,324.0,882.0,1206.0,1234.0,1928.0
15,63594,1,2,2417.6,2506.0,2506.0,718.0,716.0,716.0,8.0,66.0,74.0,160.0,482.0
15,63594,1,1,2436.25,2450.0,2450.0,718.0,700.0,700.0,22.0,104.0,126.0,186.0,388.0
15,63610,1,1,2460.733333333333,1274.0,1274.0,366.0,364.0,364.0,26.0,82.0,108.0,106.0,150.0
15,63610,1,2,2480.933333333334,1274.0,1274.0,366.0,364.0,364.0,40.0,68.0,108.0,130.0,126.0
15,63628,1,2,2418.285714285714,1296.0,1296.0,330.0,324.0,324.0,6.0,14.0,20.0,76.0,228.0
15,63628,1,1,2432.9,1288.0,1288.0,324.0,322.0,322.0,8.0,36.0,44.0,106.0,172.0
15,63669,1,1,2482.8,406.0,406.0,105.0,105.0,105.0,18.0,37.0,55.0,26.0,24.0
15,63669,1,2,2483.9,399.0,399.0,105.0,104.0,104.0,14.0,22.0,36.0,45.0,23.0
15,63677,1,1,2451.0857142857144,11304.0,11288.0,2866.0,2826.0,2822.0,172.0,481.0,653.0,677.0,1495.0
15,63677,1,2,2425.1,11288.0,11288.0,2864.0,2822.0,2822.0,66.0,250.0,316.0,624.0,1882.0
15,63685,1,1,2503.7000000000003,7672.0,7672.0,1970.0,1918.0,1918.0,278.0,610.0,888.0,446.0,584.0
15,63685,1,2,2491.6142857142854,7664.0,7656.0,1970.0,1916.0,1914.0,228.0,430.0,658.0,534.0,722.0
15,63693,1,1,2522.3333333333335,19390.0,19390.0,5602.0,5540.0,5540.0,1282.0,2038.0,3320.0,1220.0,1000.0
15,63693,1,2,2522.2666666666664,19362.0,19348.0,5602.0,5532.0,5528.0,1319.0,1500.0,2818.0,1568.0,1146.0
15,63719,1,1,2464.6,882.0,882.0,260.0,252.0,252.0,20.0,60.0,80.0,72.0,100.0
15,63719,1,2,2463.6666666666665,910.0,910.0,260.0,260.0,260.0,16.0,42.0,58.0,86.0,116.0
15,63750,1,1,2522.4166666666665,26565.0,26565.0,7658.0,7590.0,7590.0,1666.0,2818.0,4484.0,1766.0,1340.0
15,63750,1,2,2518.8333333333335,26565.0,26565.0,7660.0,7590.0,7590.0,1714.0,2018.0,3732.0,2192.0,1666.0
15,63768,1,1,2443.25,1106.0,1106.0,316.0,316.0,316.0,10.0,54.0,64.0,90.0,162.0
15,63768,1,2,2430.683333333333,1106.0,1106.0,316.0,316.0,316.0,8.0,26.0,34.0,92.0,190.0
15,63776,1,2,2452.0571428571425,14080.0,14072.0,3716.0,3520.0,3518.0,136.0,464.0,600.0,976.0,1944.0
15,63776,1,1,2467.571428571428,14040.0,14032.0,3714.0,3510.0,3508.0,242.0,756.0,998.0,964.0,1546.0
15,63784,1,2,2468.4500000000003,1001.0,1001.0,290.0,286.0,286.0,26.0,54.0,80.0,82.0,124.0
15,63784,1,1,2474.3500000000004,1001.0,1001.0,290.0,286.0,286.0,32.0,74.0,106.0,72.0,108.0
15,63792,1,1,2448.3333333333335,13636.0,13622.0,3972.0,3896.0,3892.0,268.0,766.0,1036.0,964.0,1898.0
15,63792,1,2,2437.3666666666663,13503.0,13503.0,3972.0,3858.0,3858.0,160.0,486.0,646.0,1072.0,2140.0
15,63800,1,2,2464.15,9807.0,9807.0,2830.0,2802.0,2802.0,242.0,484.0,726.0,920.0,1156.0
15,63800,1,1,2471.35,9793.0,9793.0,2832.0,2798.0,2798.0,296.0,734.0,1030.0,682.0,1086.0
15,63818,1,2,2509.2,472.0,472.0,478.0,472.0,472.0,6.0,50.0,56.0,102.0,314.0
15,63818,1,1,2572.3,476.0,476.0,478.0,476.0,476.0,42.0,174.0,216.0,192.0,68.0
15,63826,1,2,2485.7285714285717,18072.0,18072.0,4670.0,4518.0,4518.0,448.0,910.0,1358.0,1428.0,1732.0
15,63826,1,1,2504.3,18144.0,18120.0,4668.0,4536.0,4530.0,662.0,1389.0,2053.0,1185.0,1297.0
15,63834,1,2,2411.866666666667,3094.0,3094.0,894.0,884.0,884.0,16.0,64.0,80.0,220.0,584.0
15,63834,1,1,2419.6,3115.0,3115.0,894.0,890.0,890.0,18.0,106.0,124.0,208.0,558.0
15,63842,1,1,2448.9,16247.0,16240.0,4696.0,4642.0,4640.0,286.0,958.0,1244.0,1290.0,2107.0
15,63842,1,2,2439.0166666666664,16191.0,16184.0,4696.0,4626.0,4624.0,208.0,558.0,766.0,1348.0,2511.0
15,63859,1,1,2587.9,804.0,804.0,822.0,804.0,804.0,146.0,282.0,428.0,220.0,156.0
15,63859,1,2,2548.8,792.0,792.0,822.0,792.0,792.0,40.0,136.0,176.0,242.0,374.0
16,63875,1,2,2451.085714285714,5800.0,5800.0,1486.0,1450.0,1450.0,78.0,212.0,290.0,390.0,770.0
16,63875,1,1,2464.9000000000005,5848.0,5848.0,1494.0,1462.0,1462.0,74.0,326.0,400.0,422.0,640.0
16,63883,1,2,2488.65,7294.0,7294.0,2090.0,2084.0,2084.0,292.0,514.0,806.0,616.0,662.0
16,63883,1,1,2505.7999999999997,7287.0,7287.0,2090.0,2082.0,2082.0,402.0,686.0,1088.0,472.0,522.0
16,63891,1,2,2451.8142857142857,14080.0,14080.0,3590.0,3520.0,3520.0,150.0,454.0,604.0,1052.0,1864.0
16,63891,1,1,2471.6428571428573,13992.0,13984.0,3592.0,3498.0,3496.0,286.0,786.0,1072.0,944.0,1480.0
16,63917,1,2,2477.766666666667,27405.0,27398.0,7910.0,7830.0,7828.0,994.0,1510.0,2504.0,2306.0,3018.0
16,63917,1,1,2487.0333333333333,27370.0,27349.0,7908.0,7820.0,7814.0,1097.0,2285.0,3381.0,1953.0,2483.0
16,63925,1,2,2539.9,1690.0,1690.0,1744.0,1690.0,1690.0,106.0,274.0,380.0,462.0,848.0
16,63925,1,1,2593.6,1692.0,1690.0,1744.0,1692.0,1690.0,350.0,660.0,1012.0,366.0,314.0
16,63933,1,2,2518.5,1925.0,1925.0,554.0,550.0,550.0,104.0,178.0,282.0,158.0,110.0
16,63933,1,1,2529.183333333333,1932.0,1932.0,556.0,552.0,552.0,136.0,198.0,334.0,130.0,88.0
16,63941,1,2,2539.6666666666665,3542.0,3458.0,1026.0,1012.0,988.0,312.0,309.0,619.0,244.0,148.0
16,63941,1,1,2548.816666666666,3549.0,3549.0,1026.0,1014.0,1014.0,324.0,392.0,716.0,216.0,82.0
16,63958,1,1,2468.4500000000003,1876.0,1869.0,544.0,536.0,534.0,36.0,150.0,186.0,136.0,212.0
16,63958,1,2,2450.6666666666665,1883.0,1883.0,546.0,538.0,538.0,26.0,74.0,100.0,192.0,246.0
16,63966,1,1,2456.15,1596.0,1596.0,464.0,456.0,456.0,30.0,108.0,138.0,120.0,198.0
16,63966,1,2,2447.266666666667,1568.0,1568.0,464.0,448.0,448.0,36.0,68.0,104.0,114.0,230.0
16,63974,1,2,2482.366666666667,14553.0,14546.0,4224.0,4158.0,4156.0,470.0,942.0,1412.0,1242.0,1502.0
16,63974,1,1,2491.7499999999995,14630.0,14623.0,4228.0,4180.0,4178.0,556.0,1282.0,1839.0,1106.0,1234.0
16,63982,1,1,2564.4,914.0,912.0,922.0,914.0,912.0,162.0,260.0,422.0,230.0,260.0
16,63982,1,2,2519.1,912.0,910.0,922.0,912.0,910.0,54.0,122.0,176.0,206.0,530.0
16,63990,1,2,2510.2999999999997,7371.0,7357.0,2128.0,2106.0,2102.0,402.0,549.0,952.0,673.0,481.0
16,63990,1,1,2523.183333333333,7371.0,7364.0,2126.0,2106.0,2104.0,536.0,686.0,1224.0,494.0,388.0
